matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
bcsstm03,112,112,112,1,r,1,0,1,1,1,60,52,53.571,98,14,87.5,112,0,100,2.065376,2.190432,3.3544,2.312064,2.280672,2.212224,2.257504,0.942908,0.615721,0.893304,0.9056,0.93362,0.914894,0,0.0000000430545,8.81454E-12,2.31239E-10,0.0000000430545,0.0000000430545,0.0000000430545,2.011232,1.026921,0.00000242713
cavity02,7327,317,317,0,r,1,0,23.113565,1,62,6457,870,88.126,3432,3895,46.84,81,7246,1.106,8.67536,9.567616,9.87616,9.509888,8.92864,8.890048,8.920736,0.906742,0.878414,0.912246,0.971633,0.975851,0.972494,0,0.0000000411735,0.00000000864024,5.31239E-10,0.00000000214509,0.00000000214509,0.00000000214509,6.210144,1.396966,0.000008339
lp_stocfor1,501,117,165,0,r,1,0,4.282051,1,15,168,333,33.533,387,114,77.246,350,151,69.86,2.389536,2.635456,3.554752,2.675872,2.822656,2.785312,2.791584,0.906688,0.672209,0.892993,0.846556,0.857906,0.855979,0,0.0000000362665,1.05797E-10,1.87913E-10,1.74364E-10,1.74364E-10,1.74364E-10,3.221344,0.741782,0.0000109063
c-43,123675,11125,11125,1,r,1,0,11.116854,2,2620,84991,38684,68.721,61482,62193,49.713,14974,108701,12.108,107.94445,117.566048,132.210175,131.153503,114.332703,111.625183,115.689056,0.91816,0.816461,0.823039,0.944126,0.967026,0.933057,0,0.0000000233826,3.66715E-11,1.30575E-11,1.50547E-11,1.50547E-11,1.50547E-11,58.288288,1.851906,0.00000483449
g7jac050sc,157990,14760,14760,0,r,1,0,10.70393,2,149,79934,78056,50.594,37988,120002,24.045,8751,149239,5.539,143.276291,159.001953,180.053986,173.740036,148.443268,145.816635,152.473724,0.901098,0.795741,0.824659,0.965192,0.982579,0.939679,0,0.0000000314625,4.96845E-11,1.57318E-11,1.12846E-10,1.12846E-10,1.12846E-10,78.462364,1.826051,0.00000884633
LFAT5000,79966,19994,19994,1,r,1,0,3.9995,2,5,0,79966,0,64974,14992,81.252,54978,24988,68.752,53.64909,51.736256,54.5224,64.922852,61.011551,59.561375,76.195389,1.036973,0.983983,0.826351,0.879327,0.900736,0.704099,0,0.0000000485959,0,2.17011E-11,2.16986E-11,2.16986E-11,2.16986E-11,29.236704,1.834991,0.00000644108
tumorAntiAngiogenesis_8,4776,490,490,1,r,1,0,9.746939,2,486,2632,2144,55.109,4736,40,99.162,4776,0,100,7.384672,8.49008,10.30912,8.81184,8.320192,8.308864,8.384448,0.8698,0.716324,0.83804,0.88756,0.88877,0.880758,0,0.00000000349158,6.28465E-16,3.16194E-12,0.00000000349158,0.00000000349158,0.00000000349158,6.690784,1.103708,0.00000221291
case9_b2_05,14453,14454,1,0,r,1,1,0.999931,0,1,14425,28,99.806,14451,2,99.986,14453,0,100,10.416352,11.055392,11.745344,11.731136,11.347456,11.508704,11.825056,0.942197,0.886849,0.887924,0.917946,0.905085,0.880871,0,0.00000000870637,1.96793E-18,6.67688E-16,0.00000000870637,0.00000000870637,0.00000000870637,9.683168,1.075717,0.000000427176
TSOPF_RS_b300_c1,1474325,14538,14538,0,r,1,0,101.411817,1,209,1429269,45056,96.944,1428302,46023,96.878,1442032,32293,97.81,487.472229,499.074036,514.542969,511.948242,489.753265,488.206116,493.494781,0.976753,0.947389,0.95219,0.995342,0.998497,0.987796,0,0.000000041481,1.20714E-10,1.25638E-12,7.00666E-10,7.00666E-10,7.00666E-10,281.078003,1.734295,0.0000071616
oscil_dcop_38,1544,430,430,0,r,1,0,3.590698,1,13,662,882,42.876,1386,158,89.767,1288,256,83.42,2.75504,2.967776,3.25792,2.956992,2.966176,2.971584,3.280416,0.928318,0.845644,0.931704,0.928819,0.927128,0.839845,0,0.000000028115,6.69609E-14,1.72626E-10,2.55831E-10,2.55831E-10,2.55831E-10,3.352288,0.821839,0.00000335977
large_A_05,19489,4250,8586,0,r,1,0,4.585647,1,21,7419,12070,38.068,16916,2573,86.798,12946,6543,66.427,17.529633,19.733152,23.005665,22.468416,18.730145,18.618912,21.118752,0.888334,0.76197,0.78019,0.935905,0.941496,0.830051,0,0.0000000397218,2.40611E-11,1.23348E-10,0.0000000180293,0.0000000180293,0.0000000180293,11.865664,1.477341,0.0000084308
scsd8-2c_A_2,7170,330,2310,0,r,1,0,21.727273,10,24,5200,1970,72.524,0,7170,0,0,7170,0,8.372064,8.9264,9.94528,8.799456,8.418432,8.417632,8.520928,0.937899,0.841813,0.95143,0.994492,0.994587,0.98253,0,0.0000000362351,0.0000000309638,0,0,0,0,5.647712,1.482381,0.00000884848
c-52,202716,23948,23948,1,r,1,0,8.46484,2,1714,118474,84242,58.443,202712,4,99.998,202716,0,100,236.953979,256.153931,271.640533,264.11084,264.288605,257.102417,266.205536,0.925045,0.872307,0.897176,0.896573,0.921633,0.890117,0,0.00000000219936,6.71097E-16,5.94403E-16,0.00000000219936,0.00000000219936,0.00000000219936,128.461411,1.844554,0.000000689604
large_A_15,19749,4271,8608,0,r,1,0,4.623976,1,21,7417,12332,37.556,17109,2640,86.632,13028,6721,65.968,17.555679,19.790176,22.748257,22.440577,18.748705,18.656576,21.310335,0.887091,0.771737,0.782319,0.936368,0.940991,0.823811,0,0.0000000446549,2.81009E-11,1.452E-10,0.0000000202629,0.0000000202629,0.0000000202629,11.919712,1.472827,0.00000714098
scsd8-2r_A_09,47650,2170,15190,0,r,1,0,21.958525,10,24,34640,13010,72.697,0,47650,0,0,47650,0,43.019169,46.713631,53.858658,44.826626,43.248001,43.142719,44.315006,0.920913,0.798742,0.959679,0.994709,0.997136,0.970758,0,0.0000000388848,0.0000000355004,0,0,0,0,23.429312,1.836126,0.00000895833
fd18,63406,16428,16428,0,r,1,0,3.85963,1,6,11860,51546,18.705,62386,1020,98.391,61884,1522,97.6,35.083233,32.657185,40.224449,34.323425,32.40749,32.506046,34.035519,1.074288,0.872187,1.022137,1.082566,1.079283,1.030783,0,0.0000000290665,2.42929E-15,1.18706E-11,1.18642E-11,1.18642E-11,1.18642E-11,20.579201,1.704791,0.00000589403
lp_grow7,2612,140,301,0,r,1,0,18.657143,5,22,2331,281,89.242,1596,1016,61.103,0,2612,0,4.818144,5.247008,5.83408,5.372064,4.892512,4.867872,4.87536,0.918265,0.825862,0.896889,0.9848,0.989784,0.988264,0,0.0000000312648,0.0000000205017,5.44495E-10,0,0,0,4.24096,1.136097,0.0000105089
problem1,2779,415,415,0,r,1,0,6.696386,4,9,2264,515,81.468,34,2745,1.223,0,2779,0,3.729728,3.839648,4.56592,4.026112,3.81312,3.801664,3.812064,0.971372,0.816862,0.926385,0.97813,0.981078,0.978401,0,0.0000000408458,0.0000000162054,1.41977E-10,0,0,0,2.783488,1.339948,0.00000712842
chipcool0_E,20082,20082,20082,1,r,1,0,1,1,1,20082,0,100,17239,2843,85.843,20082,0,100,13.47696,14.43168,16.138432,18.543488,14.872416,14.979712,15.4112,0.933846,0.835085,0.726776,0.906172,0.899681,0.874491,0,0.0000000473864,0.0000000473864,8.75268E-11,0.0000000473864,0.0000000473864,0.0000000473864,11.731744,1.14876,0.00000355612
mark3jac020,56175,9129,9129,0,r,1,0,6.153467,2,44,35666,20509,63.491,53547,2628,95.322,49380,6795,87.904,37.840385,44.641792,50.801697,47.983456,44.177536,44.079105,46.844833,0.847645,0.744865,0.788613,0.856553,0.858465,0.807781,0,0.0000000203344,4.91346E-14,1.49489E-11,4.61911E-10,4.61911E-10,4.61911E-10,25.027552,1.511949,0.00000430783
ABACUS_shell_hd_M,206474,23412,23412,0,r,1,0,8.819153,4,12,197163,9311,95.49,194623,11851,94.26,192142,14332,93.059,208.775558,222.084198,233.371078,231.647232,227.553146,220.707611,231.560089,0.940074,0.894608,0.901265,0.91748,0.945937,0.901604,0,0.0000000458308,5.26176E-10,7.12941E-12,6.53278E-12,6.53278E-12,6.53278E-12,109.684029,1.903427,0.00000661329
delf_A_32,15451,3196,6667,0,r,1,0,4.834481,2,21,6306,9145,40.813,13294,2157,86.04,9588,5863,62.054,13.818272,15.511296,17.30784,17.565857,14.499936,14.479456,16.622305,0.890852,0.798382,0.786655,0.952988,0.954336,0.831309,0,0.0000000496319,3.08057E-11,9.60412E-11,0.00000000473941,0.00000000473941,0.00000000473941,10.17184,1.358483,0.0000076428
bcsstk28,219024,4410,4410,1,r,1,0,49.665306,16,94,1012,218012,0.462,52270,166754,23.865,0,219024,0,115.219742,132.293152,121.148956,126.6063,116.469025,115.434273,116.982719,0.870943,0.951058,0.910063,0.989274,0.998142,0.98493,0,0.000000087171,2.16797E-14,1.66212E-10,0,0,0,64.997955,1.772667,0.0000143778
hydr1c_A_60,19486,5308,5308,0,r,1,0,3.671063,1,12,7288,12198,37.401,18204,1282,93.421,18058,1428,92.672,12.024,14.9704,17.253759,15.893088,14.465664,14.406016,15.876608,0.803185,0.696892,0.756555,0.83121,0.834651,0.757341,0,0.0000000426568,1.12418E-13,6.20366E-11,2.851E-10,2.851E-10,2.851E-10,9.5672,1.256794,0.00000698592
rajat13,48922,7598,7598,0,r,1,0,6.4388,1,5412,12655,36267,25.868,48062,860,98.242,36172,12750,73.938,57.193439,73.869186,67.880287,74.271935,88.994431,76.867714,68.682526,0.774253,0.842563,0.770055,0.642663,0.74405,0.832722,0,0.0000000301259,7.83629E-13,4.02835E-11,0.0000000277885,0.0000000277885,0.0000000277885,41.608097,1.374575,0.00000814718
bips98_1450_C,20,4,11305,0,r,1,0,5,5,5,9,11,45,5,15,25,0,20,0,2.247616,2.275808,2.38592,2.370848,2.275648,2.263392,2.268064,0.987612,0.942033,0.948022,0.987682,0.99303,0.990984,0,0.000000036698,0.00000000331952,9.25115E-10,0,0,0,3.043808,0.738422,0.0000077969
shermanACd,53329,6136,6136,0,r,1,0,8.691167,1,5181,52878,451,99.154,46145,7184,86.529,28805,24524,54.014,55.959518,63.282082,67.075073,69.506432,60.217087,60.145599,65.231712,0.884287,0.834282,0.805098,0.929296,0.930401,0.857858,0,0.0000000444003,0.00000000378935,5.53615E-11,0.00000000172751,0.00000000172751,0.00000000172751,31.875744,1.755552,0.00000848145
rat_A_3,268908,3136,9408,0,r,1,0,85.748724,46,90,262636,6272,97.668,74327,194581,27.64,0,268908,0,98.559517,107.875267,116.822914,109.116707,100.274818,98.152992,99.782112,0.913643,0.843666,0.903249,0.982894,1.004142,0.987747,0,0.0000000277177,0.00000000873285,3.32829E-10,0,0,0,57.384159,1.717539,0.0000100811
bips98_1450,44678,11305,11305,0,r,1,0,3.952057,1,30,6324,38354,14.155,44674,4,99.991,44678,0,100,22.513697,27.650688,27.433727,28.747423,27.755903,27.683071,28.374657,0.814218,0.820658,0.783155,0.811132,0.813266,0.793444,0,0.0000000233409,7.53661E-27,3.97002E-23,0.0000000233409,0.0000000233409,0.0000000233409,16.825279,1.338088,0.00000419238
t2d_q9_A_41,87025,9801,9801,0,r,1,0,8.879196,4,9,315,86710,0.362,32924,54101,37.833,34092,52933,39.175,89.108162,89.586655,92.484573,99.698433,92.515869,90.464706,94.465919,0.994659,0.963492,0.893777,0.963166,0.985005,0.943284,0,0.000000038998,6.65446E-13,2.79176E-10,7.18041E-10,7.18041E-10,7.18041E-10,46.086464,1.9335,0.00000770105
sme3Db,2081063,29067,29067,0,r,1,0,71.595383,24,345,44144,2036919,2.121,437926,1643137,21.043,0,2081063,0,921.120544,977.628052,955.335938,980.789856,932.391235,919.012024,926.034485,0.942199,0.964185,0.939162,0.987912,1.002294,0.994694,0,0.0000000449153,1.87402E-12,4.40709E-10,0,0,0,589.004944,1.563859,0.0000100678
t2d_q9_A_43,87025,9801,9801,0,r,1,0,8.879196,4,9,311,86714,0.357,26708,60317,30.69,27318,59707,31.391,89.104576,89.551102,93.559456,98.298561,92.395164,90.260574,94.223068,0.995014,0.952385,0.906469,0.964386,0.987193,0.945677,0,0.0000000469377,1.26044E-12,3.46631E-10,8.90567E-10,8.90567E-10,8.90567E-10,45.52528,1.957255,0.00000846235
scsd8-2b_A_3,112770,5130,35910,0,r,1,0,21.982456,10,24,82000,30770,72.714,0,112770,0,0,112770,0,106.508003,111.749985,129.388672,108.952164,105.522461,105.160095,107.255394,0.953092,0.823163,0.977567,1.00934,1.012818,0.993032,0,0.0000000381444,0.0000000333714,0,0,0,0,53.259296,1.999801,0.00000906867
cavity19,138187,4562,4562,0,r,1,0,30.290881,1,62,128746,9441,93.168,67429,70758,48.795,21903,116284,15.85,103.631554,115.9104,125.134399,115.871971,106.487389,105.483772,108.012733,0.894066,0.828162,0.894363,0.973181,0.982441,0.959438,0,0.0000000475015,0.0000000102894,4.69143E-10,0.00000000130935,0.00000000130935,0.00000000130935,56.92128,1.820612,0.00000872879
t2d_q4_A_22,87025,9801,9801,0,r,1,0,8.879196,4,9,11255,75770,12.933,31585,55440,36.294,33786,53239,38.823,89.183037,89.471298,96.560768,100.379105,92.473282,90.207199,94.368835,0.996778,0.923595,0.888462,0.96442,0.988647,0.945048,0,0.0000000471283,6.3245E-11,2.58856E-10,7.14336E-10,7.14336E-10,7.14336E-10,45.890369,1.943393,0.00000756585
lp_agg,2862,488,615,0,r,1,0,5.864754,2,19,1704,1158,59.539,1590,1272,55.556,1930,932,67.435,4.224032,4.429856,4.843712,4.534048,4.432512,4.375648,4.540416,0.953537,0.872065,0.931625,0.952966,0.96535,0.930318,0,0.0000000441855,2.5523E-10,4.43891E-11,4.36331E-10,4.36331E-10,4.36331E-10,4.0888,1.033074,0.00000632631
kineticBatchReactor_5,80767,7641,7641,1,r,1,0,10.570213,1,2636,72254,8513,89.46,80682,85,99.895,80767,0,100,72.992516,75.377251,84.590881,78.414467,75.442787,75.553215,77.315971,0.968363,0.862889,0.930855,0.967521,0.966107,0.944081,0,0.000000045915,3.08795E-14,3.64689E-13,0.000000045915,0.000000045915,0.000000045915,38.312737,1.905176,0.00000381173
model1,3028,362,798,0,r,1,0,8.364641,2,58,2028,1000,66.975,836,2192,27.609,472,2556,15.588,5.4312,6.0048,6.2936,5.877056,5.664736,5.621408,5.705344,0.904476,0.862972,0.924136,0.958774,0.966164,0.95195,0,0.0000000299755,0.0000000190299,7.40715E-10,0.00000000616527,0.00000000616527,0.00000000616527,4.920064,1.103888,0.00000689319
t2d_q9_A_09,87025,9801,9801,0,r,1,0,8.879196,4,9,65269,21756,75,0,87025,0,0,87025,0,89.106178,89.465508,107.591293,92.425308,89.952126,88.559036,92.863457,0.995984,0.828191,0.964089,0.990596,1.006178,0.95954,0,0.0000000446006,0.000000010291,0,0,0,0,45.399586,1.962709,0.00000817717
gre_216a,876,216,216,0,r,1,0,4.055556,2,5,876,0,100,64,812,7.306,0,876,0,2.759456,2.817184,3.326624,2.807328,2.802176,2.7784,2.779488,0.979509,0.829506,0.982947,0.984755,0.993182,0.992793,0,0.0000000238001,0.0000000238001,6.1304E-15,0,0,0,3.23936,0.851852,0.00000615354
t2d_q4_A_29,87025,9801,9801,0,r,1,0,8.879196,4,9,1621,85404,1.863,44917,42108,51.614,46629,40396,53.581,89.114334,89.537666,94.292351,100.447807,91.001923,89.780899,94.249855,0.995272,0.945086,0.887171,0.979258,0.992576,0.945512,0,0.0000000515729,6.09509E-13,2.09673E-10,5.54826E-10,5.54826E-10,5.54826E-10,45.472546,1.959739,0.00000868757
lp_cre_a,18168,3516,7248,0,r,1,88,5.167235,0,360,35,18133,0.193,6,18162,0.033,3,18165,0.017,15.62624,17.881281,16.915968,16.295809,15.440224,15.383232,16.026655,0.873888,0.923757,0.958912,1.012047,1.015797,0.975016,0,0.0000000392145,8.0797E-11,7.77342E-12,9.09155E-12,9.09155E-12,9.09155E-12,11.170976,1.398825,0.00000656918
c-53,372213,30235,30235,1,r,1,0,12.310666,2,4468,254385,117828,68.344,132923,239290,35.712,18424,353789,4.95,304.294556,332.855469,361.470795,351.275787,318.41098,311.696594,323.539276,0.914194,0.841823,0.866255,0.955666,0.976252,0.940518,0,0.0000000658198,6.09759E-10,3.17245E-11,2.25403E-10,2.25403E-10,2.25403E-10,166.031906,1.832747,0.0000218108
viscoplastic1_C_1,61166,4326,4326,0,r,1,0,14.139159,7,37,57566,3600,94.114,31348,29818,51.251,5129,56037,8.385,39.256096,43.553089,46.556065,48.888927,39.289726,39.340961,40.815041,0.901339,0.8432,0.802965,0.999144,0.997843,0.961805,0,0.000000047318,0.0000000115758,4.59915E-10,2.27068E-10,2.27068E-10,2.27068E-10,22.360001,1.755639,0.00000899077
lp_lotfi,1136,153,366,0,r,1,0,7.424837,1,133,40,1096,3.521,860,276,75.704,872,264,76.761,3.712512,4.028544,3.787328,3.81568,3.836448,3.790496,3.848576,0.921552,0.980246,0.972962,0.967695,0.979426,0.964646,0,0.0000000342131,1.67104E-11,2.88397E-10,0.0000000263423,0.0000000263423,0.0000000263423,4.230016,0.877659,0.000016629
impcol_c,411,137,137,0,r,1,0,3,1,8,77,334,18.735,12,399,2.92,32,379,7.786,2.262528,2.366432,3.498976,2.38336,2.805056,2.772864,2.426656,0.956093,0.646626,0.949302,0.806589,0.815953,0.932365,0,0.000000064352,9.49067E-10,4.37304E-12,0.0000000580538,0.0000000580538,0.0000000580538,3.225568,0.701436,0.00000625185
bcsstk15,117816,3948,3948,1,r,1,0,29.841945,1,44,31100,86716,26.397,90843,26973,77.106,5156,112660,4.376,86.635101,91.156387,100.756737,103.263809,87.689827,86.671715,88.441566,0.950401,0.859844,0.838969,0.987972,0.999578,0.979574,0,0.0000000462837,2.58761E-14,1.19347E-10,2.28073E-11,2.28073E-11,2.28073E-11,44.361473,1.952936,0.00000754036
t2d_q4_A_04,87025,9801,9801,0,r,1,0,8.879196,4,9,64561,22464,74.187,0,87025,0,0,87025,0,89.126785,89.601662,106.158974,92.550339,90.075775,88.700928,92.889664,0.9947,0.83956,0.963009,0.989465,1.004801,0.959491,0,0.0000000414351,0.00000000529853,0,0,0,0,46.602657,1.912483,0.00000801658
c-26,34537,4307,4307,1,r,1,0,8.018807,2,438,21475,13062,62.18,30478,4059,88.247,22314,12223,64.609,38.922783,43.644352,48.367775,46.997215,43.10387,42.732319,43.742462,0.891817,0.804726,0.828193,0.903,0.910851,0.889817,0,0.0000000130714,3.71229E-12,6.58505E-12,0.0000000130712,0.0000000130712,0.0000000130712,22.460768,1.732923,0.00000319058
goodwin,324784,7320,7320,0,r,1,0,44.369399,1,112,227409,97375,70.019,244668,80116,75.333,51003,273781,15.704,179.582779,203.809662,204.493958,207.015747,180.954758,178.718887,186.679108,0.88113,0.878181,0.867484,0.992418,1.004834,0.961986,0,0.0000000357863,5.95909E-11,8.45155E-11,1.98094E-11,1.98094E-11,1.98094E-11,99.363968,1.807323,0.00000922115
Muu,170134,7102,7102,1,r,1,0,23.955787,12,49,170134,0,100,47952,122182,28.185,0,170134,0,148.381378,159.44313,164.38649,178.272095,149.229721,147.69133,150.577698,0.930623,0.902637,0.832331,0.994315,1.004672,0.985414,0,0.0000000477635,0.0000000477635,5.82081E-10,0,0,0,75.82032,1.957013,0.00000821055
case9_A_05,147972,14454,14454,1,r,1,0,10.237443,1,7210,104071,43901,70.332,147968,4,99.997,147946,26,99.982,133.777222,143.135391,154.567673,148.130432,148.249695,145.745026,148.829437,0.93462,0.865493,0.903104,0.902378,0.917885,0.898863,0,0.0000000243916,1.19939E-15,1.6489E-15,3.87983E-16,3.87983E-16,3.87983E-16,71.119583,1.881018,0.00000429357
t2d_q4_A_31,87025,9801,9801,0,r,1,0,8.879196,4,9,2724,84301,3.13,37488,49537,43.077,39177,47848,45.018,89.125473,89.5672,94.621567,100.372063,92.816803,90.509666,94.322685,0.995068,0.941915,0.887951,0.96023,0.984707,0.9449,0,0.0000000397811,5.45433E-12,2.13756E-10,5.78194E-10,5.78194E-10,5.78194E-10,45.488449,1.959299,0.00000924761
t2d_q9_A_24,87025,9801,9801,0,r,1,0,8.879196,4,9,10957,76068,12.591,18338,68687,21.072,18570,68455,21.339,89.131294,89.564926,96.493027,97.080032,91.652222,90.036224,94.128227,0.995158,0.923707,0.918122,0.972495,0.989949,0.946914,0,0.0000000425052,2.18329E-10,4.30553E-10,0.00000000117988,0.00000000117988,0.00000000117988,46.425472,1.919879,0.00000782896
wm2,2942,207,260,0,r,1,0,14.21256,1,107,2426,516,82.461,1708,1234,58.056,155,2787,5.269,4.1864,4.654656,5.179392,4.863232,4.344992,4.316192,4.736128,0.899401,0.80828,0.860827,0.9635,0.969929,0.883929,0,0.0000000393595,0.0000000073383,2.61544E-10,0.00000000570204,0.00000000570204,0.00000000570204,3.709856,1.128453,0.00000661421
lhr04c,82682,4101,4101,0,r,1,0,20.161424,1,63,77547,5135,93.789,43423,39259,52.518,9754,72928,11.797,91.57827,99.530846,106.802979,101.334946,93.57869,92.615906,95.333244,0.920099,0.857451,0.903719,0.978623,0.988796,0.960612,0,0.0000000419944,0.0000000288402,4.90353E-10,0.0000000113643,0.0000000113643,0.0000000113643,46.3312,1.9766,0.00000795034
bcsstm04,132,132,132,1,r,1,0,1,1,1,132,0,100,66,66,50,132,0,100,2.11472,2.179648,2.274912,2.282784,2.27248,2.220736,2.26224,0.970212,0.929583,0.926378,0.930578,0.952261,0.93479,0,0.0000000427432,0.0000000427432,0,0.0000000427432,0.0000000427432,0.0000000427432,2.940768,0.719105,0.00000321406
scsd8-2r_A_05,12010,550,3850,0,r,1,0,21.836364,10,24,8720,3290,72.606,0,12010,0,0,12010,0,12.468704,13.494976,15.553184,12.954656,12.570656,12.555264,12.936608,0.923952,0.801682,0.962488,0.99189,0.993106,0.963831,0,0.0000000306311,0.0000000272428,0,0,0,0,7.921984,1.573937,0.00000994819
t2d_q9_A_15,87025,9801,9801,0,r,1,0,8.879196,4,9,31261,55764,35.922,2503,84522,2.876,1272,85753,1.462,89.110367,89.668739,100.628349,93.411263,90.170753,88.773407,92.991997,0.993773,0.885539,0.953957,0.98824,1.003796,0.958258,0,0.0000000469356,0.00000000192299,3.14958E-10,6.41731E-10,6.41731E-10,6.41731E-10,46.090687,1.93337,0.00000801647
hvdc1,159981,24842,24842,0,r,1,0,6.43994,2,181,21111,138870,13.196,112831,47150,70.528,65705,94276,41.071,109.696068,119.560158,127.182655,131.501053,115.037025,112.417854,125.313347,0.917497,0.862508,0.834184,0.953572,0.975789,0.875374,0,0.0000000458776,1.23256E-12,1.03468E-10,1.52428E-10,1.52428E-10,1.52428E-10,65.832993,1.666278,0.00000606406
cbuckle_G,514896,13681,13681,1,r,1,1069,37.635845,0,361,488411,26485,94.856,422019,92877,81.962,225916,288980,43.876,321.444,364.333344,376.307465,363.184723,323.212799,320.198181,345.421143,0.88228,0.854206,0.88507,0.994527,1.003891,0.930586,0,0.0000000467283,5.89368E-10,1.3497E-10,7.93551E-11,7.93551E-11,7.93551E-11,182.524857,1.761097,0.00000880899
Pd_b,6323,8081,12406,0,r,1,3710,0.782453,0,14,1193,5130,18.868,6174,149,97.644,6220,103,98.371,6.927392,7.680032,8.856512,8.318752,6.050496,5.827616,8.204736,0.902,0.782181,0.832744,1.14493,1.188718,0.844316,0,0.0000000707426,5.14294E-12,2.66799E-11,1.18266E-10,1.18266E-10,1.18266E-10,7.003648,0.989112,0.00000660073
flowmeter0_E,9669,9669,9669,1,r,1,0,1,1,1,9662,7,99.928,8789,880,90.899,9669,0,100,7.540736,8.000352,8.439488,9.914688,8.342656,8.376192,8.416864,0.942551,0.893506,0.760562,0.903877,0.900258,0.895908,0,0.0000000481125,0.0000000462279,1.7693E-12,0.0000000481125,0.0000000481125,0.0000000481125,7.239904,1.041552,0.00000395273
