matrix,target,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr,adaptive-rt
hydr1c_a_41,3,19468,5308,5308,0,r,1,0,3.667671,1,12,7275,12193,37.369,18186,1282,93.415,18040,1428,92.665,12.037504,14.969152,16.934368,15.875776,14.464224,14.39776,15.880992,0.804154,0.710833,0.758231,0.832226,0.836068,0.757982,0,4.39006e-08,1.24427e-13,6.67995e-11,3.696e-10,3.696e-10,3.696e-10,9.582848,1.256151,8.0772e-06,62.4011
cavity22,3,138187,4562,4562,0,r,1,0,30.290881,8,62,125669,12518,90.941,61417,76770,44.445,20185,118002,14.607,103.302719,114.634781,121.587517,116.554688,104.845917,103.758781,107.027458,0.901146,0.849616,0.886303,0.985281,0.995605,0.965198,0,4.71025e-08,9.48039e-09,4.79407e-10,2.77131e-10,2.77131e-10,2.77131e-10,55.51088,1.860945,8.7607e-06,170.455
kineticbatchreactor_3,3,53219,5082,5082,1,r,1,0,10.472058,1,1348,47155,6064,88.606,53161,58,99.891,53219,0,100.0,45.461472,50.397442,56.850529,52.296257,50.406944,50.403042,51.656544,0.902059,0.799667,0.869306,0.901889,0.901959,0.880072,0,5.11696e-08,2.8623e-14,3.94166e-13,5.11696e-08,5.11696e-08,5.11696e-08,25.191072,1.804666,4.67616e-06,130.673
mhda416,3,8562,416,416,0,r,1,0,20.581731,1,33,8176,386,95.492,7852,710,91.708,5774,2788,67.438,9.95856,10.904416,11.8256,11.425696,10.579136,10.548768,10.906528,0.913259,0.842119,0.871593,0.94134,0.94405,0.913082,0,2.34732e-08,1.43508e-10,3.61384e-11,2.38941e-11,2.38941e-11,2.38941e-11,6.732352,1.47921,8.75642e-06,43.7751
mhdb416,3,2312,416,416,1,r,1,0,5.557692,1,10,2299,13,99.438,1354,958,58.564,862,1450,37.284,3.67168,3.843456,4.647968,3.855616,3.914272,3.850976,4.139808,0.955307,0.789954,0.952294,0.938024,0.953441,0.88692,0,2.83789e-08,2.3312e-08,2.04429e-10,1.10877e-08,1.10877e-08,1.10877e-08,3.726688,0.985239,4.21041e-06,32.3578
hangglider_5,3,155246,16011,16011,1,r,1,0,9.696209,2,14231,107146,48100,69.017,141413,13833,91.09,123515,31731,79.561,193.036102,228.395355,242.239685,239.137054,218.818787,215.545563,233.619904,0.845184,0.796881,0.80722,0.882173,0.89557,0.826283,0,3.83638e-08,1.34796e-11,5.08604e-11,3.8362e-08,3.8362e-08,3.8362e-08,119.180672,1.619693,5.80015e-06,857.713
nos5,2,5172,468,468,1,r,1,0,11.051282,7,23,892,4280,17.247,1568,3604,30.317,0,5172,0.0,6.238784,6.510528,7.61664,6.92528,6.098528,6.104864,6.24816,0.958261,0.819099,0.900871,1.022998,1.021937,0.998499,0,3.91452e-08,1.10638e-14,2.00009e-10,0.0,0.0,0.0,4.754944,1.312063,8.50075e-06,35.3097
xingo3012,2,74386,20944,20944,0,r,1,0,3.551662,1,34,10780,63606,14.492,74382,4,99.995,74386,0,100.0,48.944962,46.229855,55.479233,48.953472,46.059586,46.165951,47.42688,1.058731,0.882221,0.999826,1.062644,1.060196,1.032009,0,2.51924e-08,1.2648600000000002e-18,1.37765e-14,2.51924e-08,2.51924e-08,2.51924e-08,27.94256,1.751628,9.96114e-07,101.494
lnsp_131,3,536,131,131,0,r,1,0,4.091603,1,11,356,180,66.418,503,33,93.843,492,44,91.791,2.493696,2.746336,2.82944,2.79056,2.804832,2.763008,2.781792,0.908008,0.881339,0.893618,0.889071,0.902529,0.896435,0,3.65488e-08,1.03329e-17,7.22535e-11,2.69488e-10,2.69488e-10,2.69488e-10,3.218112,0.774894,2.94821e-06,32.2277
lhr07,3,156508,7337,7337,0,r,1,0,21.331334,1,63,146183,10325,93.403,69314,87194,44.288,10731,145777,6.857,162.754883,182.591492,196.474884,185.477249,166.368454,165.020737,168.186905,0.891361,0.828375,0.877492,0.97828,0.986269,0.967702,0,3.34444e-08,2.80022e-08,5.36127e-10,6.29245e-09,6.29245e-09,6.29245e-09,86.332253,1.885215,8.16943e-06,198.699
rail_20209,5,139233,20209,20209,1,r,1,0,6.889653,3,11,139233,0,100.0,3950,135283,2.837,0,139233,0.0,100.98877,117.916031,123.877823,105.387039,104.686012,100.558815,103.692192,0.856446,0.815229,0.958266,0.964683,1.004276,0.973928,0,4.24101e-08,4.24101e-08,3.91427e-10,0.0,0.0,0.0,59.983295,1.683615,7.74185e-06,94.4395
freeflyingrobot_11,2,40054,5438,5438,1,r,1,0,7.365576,1,1089,17605,22449,43.953,38521,1533,96.173,38127,1927,95.189,31.003328,37.620159,39.233952,39.232544,36.697311,37.15712,38.299198,0.824115,0.790217,0.790245,0.844839,0.834385,0.809503,0,5.58251e-08,2.09581e-14,1.74007e-11,1.18349e-08,1.18349e-08,1.18349e-08,21.777439,1.423644,4.28576e-06,152.153
rajat05,3,1384,301,301,0,r,1,0,4.598007,1,26,1099,285,79.408,882,502,63.728,607,777,43.858,3.241312,3.449696,4.381216,3.442176,3.29168,3.289792,3.681408,0.939594,0.73982,0.941646,0.984698,0.985263,0.880454,0,4.95214e-08,8.62515e-09,3.50826e-10,7.30107e-09,7.30107e-09,7.30107e-09,2.701664,1.199747,5.81128e-06,41.5378
lp_israel,3,2443,174,316,0,r,1,0,14.04023,2,119,1195,1248,48.915,1667,776,68.236,1466,977,60.008,3.835904,4.319264,4.906336,4.513248,4.262848,4.146848,4.216416,0.888092,0.781827,0.849921,0.899845,0.925017,0.909755,0,3.80072e-08,2.48009e-11,1.80126e-10,7.53362e-11,7.53362e-11,7.53362e-11,3.712352,1.033281,9.65071e-06,46.9342
tsopf_rs_b300_c2_b,3,14209,28338,137,0,r,1,14263,0.501412,0,2,14203,6,99.958,13802,407,97.136,13945,264,98.142,15.664512,16.257153,18.590689,17.536833,11.387424,11.370496,17.489311,0.963546,0.8426,0.893235,1.375597,1.377645,0.895662,0,4.57666e-08,4.54084e-08,1.54431e-10,8.21847e-09,8.21847e-09,8.21847e-09,13.869696,1.129406,4.81306e-06,61.3857
human_gene2,0,18068388,14340,14340,1,r,1,0,1259.999163,1,7229,18054048,14340,99.921,0,18068388,0.0,318,18068070,0.002,3814.210449,2678.474854,2715.554932,3798.69458,3813.152588,3743.014893,3811.38501,1.424023,1.404579,1.004085,1.000277,1.019021,1.000741,0,3.68903e-08,3.41293e-08,0.0,2.05636e-09,2.05636e-09,2.05636e-09,2562.895508,1.488243,2.98122e-05,10229.6
sinc15,3,568526,11532,11532,0,r,1,0,49.299861,1,93,284796,283730,50.094,562543,5983,98.948,532101,36425,93.593,287.177795,297.439392,331.924225,304.751526,301.776642,296.321228,298.61499,0.9655,0.865191,0.942334,0.951624,0.969144,0.961699,0,4.54423e-08,4.191e-14,6.24905e-12,3.23669e-12,3.23639e-12,3.23633e-12,162.245987,1.770015,7.05408e-06,459.961
t2d_q4_a_20,3,87025,9801,9801,0,r,1,0,8.879196,4,9,8139,78886,9.352,46390,40635,53.307,48456,38569,55.681,89.167587,89.538338,95.767426,100.907166,90.647614,89.650909,94.125763,0.995859,0.931085,0.88366,0.983673,0.994609,0.947324,0,4.42918e-08,9.48809e-12,2.2136e-10,6.2895e-10,6.2895e-10,6.2895e-10,45.834431,1.945428,7.33332e-06,94.1291
large,3,20635,4282,8617,0,r,1,0,4.81901,2,21,8408,12227,40.746,18098,2537,87.705,13517,7118,65.505,17.675264,19.977119,22.82016,22.579391,18.782305,18.689632,21.473984,0.884775,0.774546,0.782805,0.941059,0.945726,0.823101,0,4.96091e-08,2.84451e-11,1.20553e-10,2.00947e-08,2.00947e-08,2.00947e-08,12.648032,1.397471,7.43322e-06,63.7424
abacus_shell_md_m,5,206474,23412,23412,0,r,1,0,8.819153,4,12,197163,9311,95.49,194623,11851,94.26,192142,14332,93.059,208.931747,222.219711,232.409378,231.783966,227.697983,220.823257,231.692291,0.940203,0.898982,0.901407,0.917583,0.946149,0.901764,0,4.23346e-08,4.98722e-10,5.35421e-12,7.76146e-12,7.76146e-12,7.76146e-12,110.208542,1.895785,5.78882e-06,182.181
t2d_q9_a_30,3,87025,9801,9801,0,r,1,0,8.879196,4,9,2990,84035,3.436,43036,43989,49.452,44832,42193,51.516,89.137314,89.52272,94.392128,100.522942,91.581886,89.839203,94.300034,0.995695,0.94433,0.886736,0.973307,0.992187,0.945252,0,3.9676e-08,2.25654e-12,2.38758e-10,6.32514e-10,6.32514e-10,6.32514e-10,45.410305,1.962931,7.31269e-06,92.5397
fp,3,848553,7548,7548,0,r,1,0,112.420906,18,957,783794,64759,92.368,848318,235,99.972,848553,0,100.0,274.420837,279.714783,289.950195,284.722046,282.218018,280.012634,283.032074,0.981074,0.946441,0.96382,0.972372,0.98003,0.969575,0,4.0136e-08,2.40852e-14,7.02981e-14,4.0136e-08,4.0136e-08,4.0136e-08,163.736282,1.675993,3.51153e-06,1004.97
hydr1c_a_04,3,22997,5308,5308,0,r,1,0,4.332517,1,14,7344,15653,31.935,21291,1706,92.582,20807,2190,90.477,21.81296,24.949856,27.361759,25.65984,24.079359,24.018721,25.675488,0.874272,0.797206,0.850082,0.905878,0.908165,0.849564,0,4.32956e-08,9.49599e-14,7.30917e-11,6.10835e-09,6.10835e-09,6.10835e-09,15.191936,1.435825,7.16162e-06,59.1292
tsopf_fs_b300,3,4400122,29214,29214,1,r,1,0,150.616896,1,13942,4307465,92657,97.894,4296420,103702,97.643,2416483,1983639,54.919,1206.569946,1187.992065,1228.169067,1228.758911,1165.482056,1159.632324,1162.314087,1.015638,0.982414,0.981942,1.035254,1.040476,1.038076,0,5.86872e-08,1.2238e-10,7.08179e-12,2.31653e-10,2.31653e-10,2.31653e-10,714.858459,1.687845,6.4301e-06,1730.83
bwm200,3,796,200,200,0,r,1,0,3.98,3,4,0,796,0.0,200,596,25.126,0,796,0.0,2.266976,2.2816,3.071008,2.673824,2.313984,2.28128,2.283008,0.993591,0.738186,0.84784,0.979685,0.99373,0.992978,0,5.10961e-08,0.0,3.78634e-10,0.0,0.0,0.0,3.178784,0.713158,6.23833e-06,36.5574
scagr7-2b_a_3,3,35885,9743,13847,0,r,1,0,3.683157,1,10,8711,27174,24.275,0,35885,0.0,1,35884,0.003,20.442272,25.861153,34.718945,21.517984,20.395231,20.345375,21.165279,0.790463,0.588793,0.950009,1.002306,1.004763,0.96584,0,4.04544e-08,5.88981e-09,0.0,2.05428e-12,2.05428e-12,2.05428e-12,14.970496,1.365504,7.39024e-06,85.8288
gt01r,3,430909,7980,7980,0,r,1,0,53.998622,1,90,275259,155650,63.879,342634,88275,79.514,35499,395410,8.238,212.083939,246.626144,231.578842,247.187866,218.741028,215.800705,217.876007,0.859941,0.915817,0.857987,0.969566,0.982777,0.973416,0,4.35082e-08,7.88381e-12,6.99294e-11,2.90857e-10,2.90857e-10,2.90857e-10,120.234428,1.76392,8.01992e-06,389.261
oscil_dcop_05,1,1544,430,430,0,r,1,0,3.590698,1,13,628,916,40.674,1386,158,89.767,1288,256,83.42,2.773312,2.971264,3.2648,2.953216,2.970272,2.96416,3.285088,0.933378,0.849458,0.939082,0.93369,0.935615,0.844212,0,3.95706e-08,8.59644e-14,2.09516e-10,2.89351e-10,2.89351e-10,2.89351e-10,3.382112,0.819994,6.93456e-06,33.3892
ted_a_unscaled,3,424587,10605,10605,0,r,1,0,40.036492,1,147,160457,264130,37.791,279141,145446,65.744,144088,280499,33.936,258.715576,290.080261,273.551697,284.530701,276.937469,271.904755,277.635864,0.891876,0.945765,0.909271,0.934202,0.951493,0.931852,0,4.34433e-08,2.28068e-14,1.12977e-10,2.12132e-14,2.15159e-14,7.4393e-18,140.707291,1.838679,8.59755e-06,431.925
oscil_dcop_04,3,1544,430,430,0,r,1,0,3.590698,1,13,622,922,40.285,1386,158,89.767,1288,256,83.42,2.762272,3.034368,3.259008,2.960736,2.971328,2.933728,3.278752,0.910329,0.847581,0.932968,0.929642,0.941557,0.842477,0,5.95998e-08,1.00444e-13,2.37822e-10,3.44752e-10,3.44752e-10,3.44752e-10,3.386656,0.815634,5.9634e-06,37.6037
t2d_q9_a_16,3,87025,9801,9801,0,r,1,0,8.879196,4,9,31261,55764,35.922,1901,85124,2.184,907,86118,1.042,89.118912,89.526237,100.696068,93.323997,90.052094,88.710716,92.961983,0.99545,0.885029,0.954941,0.989637,1.004601,0.95866,0,4.5875e-08,1.88874e-09,2.41216e-10,4.82362e-10,4.82362e-10,4.82362e-10,45.879456,1.942458,7.61773e-06,94.4274
bips07_2476,2,66498,16861,16861,0,r,1,0,3.943894,1,27,10091,56407,15.175,66494,4,99.994,66498,0,100.0,40.492352,39.953442,46.222782,41.605633,39.973919,39.978241,41.041634,1.013488,0.876026,0.973242,1.012969,1.01286,0.986616,0,4.86721e-08,9.18829e-19,6.70248e-15,4.86721e-08,4.86721e-08,4.86721e-08,23.657473,1.711609,5.06714e-06,102.684
scsd8-2c,3,112770,5130,35910,0,r,1,0,21.982456,10,24,82000,30770,72.714,0,112770,0.0,0,112770,0.0,106.459167,111.733185,129.425095,108.944,105.452385,105.208893,107.183556,0.952798,0.822554,0.977192,1.009547,1.011884,0.993242,0,3.85237e-08,3.38129e-08,0.0,0.0,0.0,0.0,52.909088,2.012115,8.62471e-06,116.734
bayer07,3,27836,3268,3268,0,r,1,0,8.517748,1,73,19348,8488,69.507,27808,28,99.899,27836,0,100.0,30.481249,33.79747,37.646591,35.149567,33.865311,33.799519,34.725056,0.90188,0.809668,0.867187,0.900073,0.901825,0.877788,0,8.09998e-08,1.05021e-14,8.83854e-13,8.09998e-08,8.09998e-08,8.09998e-08,17.002527,1.792748,3.78002e-06,87.834
fome11,3,71264,12142,24460,0,r,1,0,5.869214,2,228,180,71084,0.253,12,71252,0.017,0,71264,0.0,58.457985,62.430271,60.341122,60.087967,59.890945,58.174591,60.639969,0.936372,0.968792,0.972873,0.976074,1.004871,0.964017,0,2.65699e-08,6.52801e-10,5.21397e-11,0.0,0.0,0.0,33.655872,1.736933,8.99849e-06,171.711
psse1,3,57376,14318,11028,0,r,1,0,4.007264,1,18,3980,53396,6.937,40228,17148,70.113,29806,27570,51.949,51.444447,56.885025,59.490498,66.119583,54.030945,54.003807,68.51162,0.904358,0.864751,0.778052,0.952129,0.952608,0.750886,0,4.51886e-08,2.55734e-12,2.8689e-10,2.25682e-10,2.25682e-10,2.25682e-10,34.544865,1.489207,4.92743e-06,69.2374
cavity03,3,7327,317,317,0,r,1,0,23.113565,8,62,5689,1638,77.644,2804,4523,38.269,676,6651,9.226,8.430784,9.252864,10.041824,9.84224,8.626624,8.596352,8.842432,0.911154,0.839567,0.856592,0.977298,0.98074,0.953446,0,4.12307e-08,4.61856e-09,5.00509e-10,4.04872e-10,4.04872e-10,4.04872e-10,5.788864,1.45638,8.55959e-06,40.4612
goodwin_023,3,182168,6005,6005,0,r,1,0,30.336053,1,62,181799,369,99.797,51538,130630,28.291,369,181799,0.203,134.644455,150.402054,154.71965,151.639679,136.86496,134.933792,137.914246,0.89523,0.870248,0.887924,0.983776,0.997856,0.976291,0,4.23555e-08,3.95601e-08,4.31633e-10,1.51323e-08,1.51323e-08,1.51323e-08,73.729187,1.826203,7.65729e-06,199.341
chebyshev3,2,36879,4101,4101,0,r,1,0,8.992685,3,4101,36679,200,99.458,36806,73,99.802,36791,88,99.761,37.336193,43.530079,44.702656,44.047871,42.100288,42.256416,42.829922,0.85771,0.835212,0.847628,0.886839,0.883563,0.871732,0,1.61925e-08,8.12158e-14,5.60186e-13,4.79173e-13,4.79173e-13,4.79173e-13,21.510559,1.735715,9.51119e-06,463.121
delf,3,15397,3170,6654,0,r,1,0,4.857098,2,21,6347,9050,41.222,13257,2140,86.101,9556,5841,62.064,13.750528,15.491776,18.043392,17.516417,14.487744,14.457376,16.607649,0.887602,0.762081,0.785008,0.949115,0.951108,0.827964,0,4.22853e-08,2.92661e-11,9.63039e-11,2.27505e-09,2.27505e-09,2.27505e-09,10.152064,1.354456,7.90971e-06,64.0914
hydr1c_a_65,3,23542,5308,5308,0,r,1,0,4.435192,1,14,17940,5602,76.204,21793,1749,92.571,21538,2004,91.488,22.940767,27.024864,27.937569,27.71664,26.356895,26.270975,27.748735,0.848876,0.821144,0.827689,0.87039,0.873236,0.826732,0,4.2535e-08,3.50764e-12,7.45461e-11,6.07027e-10,6.07027e-10,6.07027e-10,14.9544,1.534048,6.16072e-06,57.6277
tumorantiangiogenesis_2,4,2699,305,305,1,r,1,0,8.84918,2,301,1471,1228,54.502,2650,49,98.185,2380,319,88.181,5.211424,5.801376,6.909696,6.032256,6.306432,6.02256,5.86752,0.898308,0.754219,0.863926,0.826366,0.865317,0.888182,0,4.74349e-08,1.08107e-11,1.24251e-10,4.74348e-08,4.74348e-08,4.74348e-08,4.696896,1.109546,3.68604e-06,62.7444
jan99jac080,3,171522,27534,27534,0,r,1,0,6.229462,2,68,116989,54533,68.206,169845,1677,99.022,169529,1993,98.838,128.133926,148.389893,157.091965,153.996964,150.180634,147.649124,152.332901,0.863495,0.815662,0.832055,0.853199,0.867827,0.841144,0,4.7594e-08,2.55083e-13,1.66962e-12,2.85996e-08,2.85996e-08,2.85996e-08,78.424866,1.633843,6.23213e-06,472.239
sme3da,3,874887,12504,12504,0,r,1,0,69.96857,24,345,20053,854834,2.292,179785,695102,20.55,0,874887,0.0,387.862335,415.41748,404.886078,415.311432,392.587646,386.491791,390.600891,0.933669,0.957954,0.933907,0.987964,1.003546,0.992989,0,4.37486e-08,1.17589e-12,4.21112e-10,0.0,0.0,0.0,241.884232,1.603504,1.01596e-05,824.5
freeflyingrobot_8,2,34958,4398,4398,1,r,1,0,7.948613,1,881,15263,19695,43.661,33590,1368,96.087,32756,2202,93.701,25.609056,31.122175,31.594273,32.527809,30.029793,30.476288,31.820353,0.822856,0.81056,0.787297,0.852788,0.840294,0.804801,0,3.72926e-08,2.43338e-14,3.0085e-11,1.04318e-08,1.04318e-08,1.04318e-08,18.227776,1.404947,4.30559e-06,130.495
c-31,3,78571,5339,5339,1,r,1,0,14.716426,2,458,59320,19251,75.499,31644,46927,40.274,2224,76347,2.831,55.877632,61.405602,63.657951,59.961025,57.57309,55.304993,58.319839,0.909976,0.877779,0.931899,0.970551,1.010354,0.958124,0,4.10238e-09,4.49558e-11,9.76578e-12,5.64036e-12,5.64036e-12,5.64036e-12,29.846304,1.872179,8.14273e-06,97.6651
maragal_5,3,93091,4654,3320,0,r,1,0,20.002364,1,1491,84121,8970,90.364,40565,52526,43.576,17,93074,0.018,104.441887,110.69725,116.493118,110.43306,106.795135,106.057793,107.470367,0.943491,0.89655,0.945748,0.977965,0.984764,0.97182,0,3.32116e-08,2.08961e-08,6.22238e-10,7.16193e-10,7.16193e-10,7.16193e-10,51.959648,2.010058,8.37671e-06,308.645
oscil_dcop_17,1,1544,430,430,0,r,1,0,3.590698,1,13,661,883,42.811,1386,158,89.767,1288,256,83.42,2.759424,2.943616,3.261984,2.926336,2.942752,2.967872,3.276832,0.937427,0.845934,0.942962,0.937702,0.929765,0.842101,0,3.0622e-08,9.07114e-14,2.21033e-10,3.42097e-10,3.42097e-10,3.42097e-10,3.340544,0.82604,3.42391e-06,37.3626
cage9,2,41594,3534,3534,0,r,1,0,11.769666,3,23,41594,0,100.0,0,41594,0.0,0,41594,0.0,32.164703,35.599297,37.265408,33.462559,32.049248,32.079487,33.009186,0.903521,0.863125,0.961215,1.003602,1.002656,0.974417,0,4.53264e-08,4.53264e-08,0.0,0.0,0.0,0.0,18.586752,1.730518,8.12181e-06,67.0007
activsg2000,3,29336,4000,4000,0,r,1,0,7.334,4,34,2592,26744,8.836,8381,20955,28.569,1548,27788,5.277,18.592512,22.230112,22.863775,22.354912,18.749569,18.711136,20.066303,0.836366,0.813186,0.831697,0.991623,0.99366,0.926554,0,4.37247e-08,3.60418e-11,4.48655e-10,1.15486e-10,1.15486e-10,1.15486e-10,12.804768,1.451999,7.48924e-06,79.2137
stat96v2,4,2852184,29089,957432,0,r,1,0,98.05026,97,3232,2110432,741752,73.994,77568,2774616,2.72,0,2852184,0.0,932.305786,988.506165,1031.006348,972.023132,929.437134,939.93457,923.374512,0.943146,0.904268,0.95914,1.003086,0.991884,1.009672,0,4.11562e-08,2.47095e-08,6.32592e-10,0.0,0.0,0.0,563.791931,1.653634,1.01626e-05,2903.71
hydr1c_a_32,3,23556,5308,5308,0,r,1,0,4.43783,1,14,18218,5338,77.339,21808,1748,92.579,21552,2004,91.493,22.960896,27.057823,27.192352,27.735968,26.385984,26.280031,27.775455,0.848586,0.844388,0.827838,0.870193,0.873701,0.826661,0,3.98342e-08,4.39779e-12,7.35185e-11,7.68818e-10,7.68818e-10,7.68818e-10,15.658208,1.466381,7.62253e-06,60.2906
mult_dcop_03,3,193216,25187,25187,0,r,1,0,7.671259,1,22767,192621,595,99.692,148551,44665,76.883,74784,118432,38.705,396.454742,481.860077,479.530945,463.991364,514.958191,404.75531,528.953674,0.822759,0.826755,0.854444,0.769878,0.979492,0.749507,0,3.93662e-08,3.54552e-10,2.39292e-11,1.3584e-08,1.3584e-08,1.3584e-08,272.332062,1.455777,1.53746e-05,3156.47
stormg2-8,3,28553,4409,11322,0,r,1,16,6.476072,0,48,0,28553,0.0,0,28553,0.0,24,28529,0.084,20.333216,24.236256,21.216864,21.259424,20.516224,20.294592,21.117537,0.838959,0.958352,0.956433,0.99108,1.001903,0.962859,0,4.95635e-08,0.0,0.0,1.68391e-10,1.68391e-10,1.68391e-10,14.036768,1.448568,6.14008e-06,64.5417
delf_a_25,3,15647,3197,6664,0,r,1,0,4.894276,2,21,6478,9169,41.401,13467,2180,86.068,9668,5979,61.788,13.831776,15.51856,18.25712,17.584543,14.482752,14.466208,16.675232,0.891305,0.75761,0.786587,0.955052,0.956144,0.82948,0,5.22819e-08,3.04537e-11,1.04288e-10,2.99373e-09,2.99373e-09,2.99373e-09,10.193856,1.356874,7.36361e-06,55.1237
bcsstm20,3,485,485,485,1,r,1,0,1.0,1,1,0,485,0.0,325,160,67.01,485,0,100.0,2.247872,2.291488,2.769504,2.46944,2.292448,2.273312,2.2736,0.980966,0.811651,0.910276,0.980555,0.988809,0.988684,0,4.18902e-08,0.0,7.08578e-11,4.18902e-08,4.18902e-08,4.18902e-08,3.162208,0.710855,3.00409e-06,30.9304
scagr7-2b_a_1,1,605,167,239,0,r,1,0,3.622754,1,10,143,462,23.636,0,605,0.0,1,604,0.165,2.366016,2.507168,3.31824,2.416832,2.812608,2.769216,2.766656,0.943701,0.713033,0.978974,0.841218,0.854399,0.85519,0,4.00448e-08,5.02257e-09,0.0,2.95961e-10,2.95961e-10,2.95961e-10,3.278752,0.721621,6.70274e-06,38.6011
freeflyingrobot_13,2,43994,5718,5718,1,r,1,0,7.693949,1,1145,19497,24497,44.317,42676,1318,97.004,43448,546,98.759,32.845665,39.845375,41.32848,41.605888,39.384193,39.85405,40.53104,0.824328,0.794747,0.789448,0.833981,0.824149,0.810383,0,3.35476e-08,6.28162e-15,5.11808e-12,2.7855e-08,2.7855e-08,2.7855e-08,22.578527,1.45473,5.09958e-06,164.329
tsopf_rs_b162_c3,3,610299,15374,15374,0,r,1,0,39.696826,3,77,563041,47258,92.257,562510,47789,92.17,5700,604599,0.934,378.516724,416.054047,434.239532,432.320251,381.536682,373.933624,383.944397,0.909778,0.871677,0.875547,0.992085,1.012256,0.985863,0,4.03175e-08,1.19526e-10,4.07063e-12,4.9481e-11,4.9481e-11,4.9481e-11,202.93306,1.865229,8.32824e-06,563.082
t2d_q4_a_12,3,87025,9801,9801,0,r,1,0,8.879196,4,9,31562,55463,36.268,32938,54087,37.849,35397,51628,40.675,89.098816,89.523682,100.52877,101.021378,92.492386,90.636414,94.392097,0.995254,0.886302,0.88198,0.96331,0.983036,0.943922,0,4.87891e-08,2.74771e-10,2.95714e-10,8.33346e-10,8.33346e-10,8.33346e-10,45.87888,1.942044,8.23184e-06,96.1917
fome12,3,142528,24284,48920,0,r,1,0,5.869214,2,228,360,142168,0.253,24,142504,0.017,0,142528,0.0,113.59034,131.678116,118.24202,117.141441,116.356544,113.287651,117.310402,0.862636,0.96066,0.969685,0.976226,1.002672,0.968289,0,2.65664e-08,7.1798e-10,4.68015e-11,0.0,0.0,0.0,72.815392,1.559977,8.02192e-06,312.894
scsd8-2r_a_11,5,190210,8650,60550,0,r,1,0,21.989595,10,24,138320,51890,72.72,0,190210,0.0,0,190210,0.0,177.627655,187.383713,216.300125,181.885178,175.862305,175.245178,178.699295,0.947935,0.821209,0.976592,1.010038,1.013595,0.994003,0,3.58791e-08,3.05963e-08,0.0,0.0,0.0,0.0,87.929565,2.020113,9.06723e-06,170.771
bcsstk16,3,290378,4884,4884,1,r,1,0,59.454955,1,81,41592,248786,14.323,71180,219198,24.513,74,290304,0.025,131.908859,152.591003,141.94928,144.608063,133.660706,131.491486,134.229889,0.86446,0.929268,0.912182,0.986893,1.003174,0.982709,0,4.71131e-08,2.41345e-14,2.5572e-10,2.47633e-14,2.51139e-14,4.574350000000001e-18,74.307198,1.775183,9.08959e-06,165.205
oscil_dcop_27,1,1544,430,430,0,r,1,0,3.590698,1,13,662,882,42.876,1386,158,89.767,1288,256,83.42,2.777728,3.021376,3.254656,2.942368,2.955296,2.966624,3.27728,0.919359,0.853463,0.944045,0.939915,0.936326,0.847571,0,3.2238e-08,6.48273e-14,1.69325e-10,2.47076e-10,2.47076e-10,2.47076e-10,3.60656,0.770188,4.40015e-06,41.5462
c-42,3,110285,10471,10471,1,r,1,0,10.532423,2,1282,81457,28828,73.86,36787,73498,33.356,7001,103284,6.348,105.691551,110.237213,130.200134,125.752861,111.357948,106.509056,113.896927,0.958765,0.811762,0.84047,0.949115,0.992325,0.927958,0,2.85447e-08,1.15622e-10,2.15833e-11,3.38845e-11,3.38845e-11,3.38845e-11,53.551682,1.973636,3.00291e-05,147.599
usps_norm_5nn,3,81112,11000,11000,1,r,1,0,7.373818,5,44,81112,0,100.0,2,81110,0.002,0,81112,0.0,55.861153,57.879265,61.094879,57.061054,56.822178,55.457119,56.397247,0.965132,0.914334,0.978972,0.983087,1.007286,0.990494,0,4.34173e-08,4.34173e-08,4.42202e-12,0.0,0.0,0.0,30.304129,1.843351,8.43991e-06,76.4532
gyro_k,3,1021159,17361,17361,1,r,1,0,58.819135,12,360,49936,971223,4.89,316420,704739,30.986,0,1021159,0.0,455.272522,527.877197,504.093079,505.424957,460.816895,453.563446,461.528229,0.862459,0.903152,0.900772,0.987968,1.003768,0.986446,0,4.63318e-08,2.38446e-14,3.47186e-10,0.0,0.0,0.0,255.807907,1.779744,9.6016e-06,484.106
west0497,3,1727,497,497,0,r,1,0,3.474849,1,28,756,971,43.775,1605,122,92.936,1640,87,94.962,3.256832,3.33328,4.912672,3.798496,3.396512,3.366624,3.8208,0.977065,0.662945,0.8574,0.958875,0.967388,0.852395,0,2.12332e-08,3.89757e-13,1.74037e-11,1.75281e-09,1.75281e-09,1.75281e-09,2.7784,1.172197,2.58288e-06,38.9207
